id_2000,id_2004,area_m2_2000,area_m2_2004,habitat_2000,habitat_2004,costdist_2000,costdist_2004,elev_2000,elev_2004,edge_2000,edge_2004,track_2000,track_2004,restoration_2000,restoration_2004,zone_2000,zone_2004,,monitoring_site_2000,monitoring_site_2004
189,189,19,19,blind channel,blind channel,2456.184,2456.184,7.4653568,7.4653568,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
190,190,20,20,blind channel,blind channel,2198.454,2198.454,0.1675285,0.1675285,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
191,191,13,13,blind channel,blind channel,2397.749,2397.749,6.6546941,6.6546941,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
192,192,18,18,blind channel,blind channel,2440.977,2440.977,6.7084932,6.7084932,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
193,193,17,17,blind channel,blind channel,2426.27,2426.27,6.6546941,6.6546941,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
194,194,17,17,blind channel,blind channel,2105.515,2105.515,0.1049995,0.1049995,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
195,195,13,13,blind channel,blind channel,2369.624,2369.624,6.8278809,6.8278809,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
196,196,20,20,blind channel,blind channel,2190.64,2190.64,0.0653392,0.0653392,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
197,197,33,33,blind channel,blind channel,2375.212,2375.212,3.388942,3.388942,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
198,198,18,18,blind channel,blind channel,2395.628,2395.628,6.6546941,6.6546941,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
199,199,22,22,blind channel,blind channel,2381.006,2381.006,6.6546941,6.6546941,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
200,200,15,15,blind channel,blind channel,2370.573,2370.573,6.8278809,6.8278809,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
201,201,15,15,blind channel,blind channel,2401.335,2401.335,6.6546941,6.6546941,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
202,202,14,14,blind channel,blind channel,2119.879,2119.879,1.871841,1.871841,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
203,203,5,5,blind channel,blind channel,2199.504,2199.504,0.1675285,0.1675285,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
204,204,97,97,blind channel,blind channel,2075.509,2075.509,-0.0113914,-0.0113914,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
205,205,14,14,blind channel,blind channel,2195.761,2195.761,0.1675285,0.1675285,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
206,206,15,15,blind channel,blind channel,2363.381,2363.381,6.7207408,6.7207408,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
207,207,16,16,blind channel,blind channel,2416.441,2416.441,7.1741219,7.1741219,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
208,208,13,13,blind channel,blind channel,2357.553,2357.553,6.6303139,6.6303139,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
209,209,36,36,blind channel,blind channel,2365.313,2365.313,3.388942,3.388942,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
210,210,35,35,blind channel,blind channel,2377.605,2377.605,3.3985679,3.3985679,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
211,211,9,9,blind channel,blind channel,2132.985,2132.985,8.3751593,8.3751593,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
212,212,19,19,blind channel,blind channel,2367.521,2367.521,6.6546941,6.6546941,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
213,213,23,23,blind channel,blind channel,2362.691,2362.691,3.3104191,3.3104191,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
214,214,18,18,blind channel,blind channel,2352.053,2352.053,6.6303139,6.6303139,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
215,215,17,17,blind channel,blind channel,2432.427,2432.427,8.0564623,8.0564623,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
216,216,44,44,blind channel,blind channel,2390.264,2390.264,3.564074,3.564074,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
217,217,23,23,blind channel,blind channel,2211.075,2211.075,1.116497,1.116497,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
218,218,91,91,blind channel,blind channel,2059.488,2059.488,-0.0113914,-0.0113914,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
219,219,43,43,blind channel,blind channel,2374.728,2374.728,3.73172,3.73172,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
220,220,49,49,blind channel,blind channel,2347.585,2347.585,3.238827,3.238827,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
221,221,17,17,blind channel,blind channel,2358.864,2358.864,4.1952281,4.1952281,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
222,222,18,18,blind channel,blind channel,2358.157,2358.157,4.1952281,4.1952281,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
223,223,18,18,blind channel,blind channel,2226.096,2226.096,1.214414,1.214414,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
224,224,15,15,blind channel,blind channel,2447.24,2447.24,7.5525789,7.5525789,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
225,225,19,19,blind channel,blind channel,2353.622,2353.622,4.3670001,4.3670001,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
226,226,10,10,blind channel,blind channel,2360.657,2360.657,4.1952281,4.1952281,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
227,227,16,16,blind channel,blind channel,2338.153,2338.153,0.6104054,0.6104054,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
228,228,20,20,blind channel,blind channel,2339.293,2339.293,4.2057319,4.2057319,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
229,229,75,75,blind channel,blind channel,2043.174,2043.174,-0.0113914,-0.0113914,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
230,230,12,12,blind channel,blind channel,2242.788,2242.788,1.503598,1.503598,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
231,231,25,25,blind channel,blind channel,2342.051,2342.051,4.1952281,4.1952281,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
232,232,52,52,blind channel,blind channel,2331.892,2331.892,3.1351061,3.1351061,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
233,233,16,16,blind channel,blind channel,2460.64,2460.64,6.9280381,6.9280381,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
234,234,15,15,blind channel,blind channel,2473.761,2473.761,7.63903,7.63903,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
235,235,8,8,blind channel,blind channel,2488.176,2488.176,8.1082649,8.1082649,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
236,236,12,12,blind channel,blind channel,2324.547,2324.547,0.554462,0.554462,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
237,237,14,14,blind channel,blind channel,2325.151,2325.151,4.1952281,4.1952281,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
238,238,16,16,blind channel,blind channel,2493.921,2493.921,5.9711251,5.9711251,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
239,239,16,16,blind channel,blind channel,2374.471,2374.471,4.1952281,4.1952281,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
240,240,22,22,blind channel,blind channel,2328.151,2328.151,4.1952281,4.1952281,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
241,241,11,11,blind channel,blind channel,2318.183,2318.183,0.554462,0.554462,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
242,242,28,28,blind channel,blind channel,2324.03,2324.03,4.1952281,4.1952281,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
243,243,15,15,blind channel,blind channel,2478.178,2478.178,5.4867759,5.4867759,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
244,244,8,8,blind channel,blind channel,2508.163,2508.163,6.9280381,6.9280381,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
245,245,35,35,blind channel,blind channel,2309.494,2309.494,4.2057319,4.2057319,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
246,246,1,1,distributary channel,distributary channel,2315.597,2315.597,0.554462,0.554462,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
247,247,50,50,blind channel,blind channel,2027.361,2027.361,0.1369212,0.1369212,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
248,248,16,16,blind channel,blind channel,2463.057,2463.057,4.0260792,4.0260792,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
249,249,285,285,impoundment,impoundment,2271.966,2271.966,2.209841,2.209841,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
250,250,8,8,blind channel,blind channel,2306.366,2306.366,2.8217919,2.8217919,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
251,251,17,17,blind channel,blind channel,2447.228,2447.228,3.8382671,3.8382671,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
252,252,35,35,blind channel,blind channel,2298.544,2298.544,4.2057319,4.2057319,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
253,253,47,47,blind channel,blind channel,2317.15,2317.15,2.933006,2.933006,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
254,254,8,8,blind channel,blind channel,2442.314,2442.314,3.524143,3.524143,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
255,255,47,47,blind channel,blind channel,2021.825,2021.825,0.1369212,0.1369212,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
256,256,15,15,blind channel,blind channel,2388.492,2388.492,8.5461559,8.5461559,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
257,257,8,8,blind channel,blind channel,2403.492,2403.492,8.8520737,8.8520737,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
258,258,3,3,blind channel,blind channel,2296.073,2296.073,2.7198949,2.7198949,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
259,259,11,11,blind channel,blind channel,2023.739,2023.739,0.1369212,0.1369212,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
260,260,26,26,blind channel,blind channel,2283.888,2283.888,4.3670001,4.3670001,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
261,261,10,10,blind channel,blind channel,2292.331,2292.331,2.792676,2.792676,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
262,262,15,15,blind channel,blind channel,2338.101,2338.101,4.1952281,4.1952281,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
263,263,8,8,blind channel,blind channel,2291.831,2291.831,2.792676,2.792676,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
264,264,19,19,blind channel,blind channel,2433.208,2433.208,5.8331461,5.8331461,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
265,265,14,14,blind channel,blind channel,2429.379,2429.379,6.180028,6.180028,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
266,266,3759,3759,distributary channel,distributary channel,2323.425,2323.425,0.554462,0.554462,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
267,267,18,18,blind channel,blind channel,2038.639,2038.639,0.1369212,0.1369212,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
268,268,31,31,blind channel,blind channel,2269.988,2269.988,4.9485478,4.9485478,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
269,269,17,17,blind channel,blind channel,2233.245,2233.245,1.9077049,1.9077049,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
270,270,9,9,blind channel,blind channel,2248.659,2248.659,4.715816,4.715816,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
271,271,16,16,blind channel,blind channel,2310.201,2310.201,4.2057319,4.2057319,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
272,272,51,51,blind channel,blind channel,2005.718,2005.718,0.1369212,0.1369212,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
273,273,43,43,blind channel,blind channel,2302.943,2302.943,2.933006,2.933006,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
274,274,17,17,blind channel,blind channel,2053.003,2053.003,5.3038001,5.3038001,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
275,275,19,19,blind channel,blind channel,2418.015,2418.015,6.1576128,6.1576128,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
276,276,8,8,blind channel,blind channel,2353.622,2353.622,5.7145271,5.7145271,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
277,277,16,16,blind channel,blind channel,2218.174,2218.174,2.0220411,2.0220411,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
278,278,8,8,blind channel,blind channel,2416.308,2416.308,6.1576128,6.1576128,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
279,279,19,19,blind channel,blind channel,2278.002,2278.002,7.4866939,7.4866939,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
280,280,27,27,blind channel,blind channel,2257.746,2257.746,5.0827799,5.0827799,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
281,281,56,56,blind channel,blind channel,1999.683,1999.683,0.0436521,0.0436521,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
282,282,26,26,blind channel,blind channel,2268.281,2268.281,5.0827799,5.0827799,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
283,283,36,36,blind channel,blind channel,2272.865,2272.865,0.5413386,0.5413386,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
284,284,18,18,blind channel,blind channel,2262.552,2262.552,6.8287611,6.8287611,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
285,285,16,16,blind channel,blind channel,2442.344,2442.344,7.6556482,7.6556482,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
286,286,13,13,blind channel,blind channel,2006.926,2006.926,0.0436521,0.0436521,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
287,287,17,17,blind channel,blind channel,2202.774,2202.774,2.2374361,2.2374361,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
288,288,8,8,blind channel,blind channel,2457.672,2457.672,7.6556482,7.6556482,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
289,289,15,15,blind channel,blind channel,2323.979,2323.979,4.5953798,4.5953798,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
290,290,20,20,blind channel,blind channel,2246.931,2246.931,6.454844,6.454844,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
291,291,15,15,blind channel,blind channel,2427.222,2427.222,6.180028,6.180028,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
292,292,19,19,blind channel,blind channel,2231.724,2231.724,3.991317,3.991317,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
293,293,2167,2167,distributary channel,distributary channel,2332.091,2332.091,0.5577428,0.5577428,1,1,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
294,294,28,28,distributary channel,distributary channel,2267.25,2267.25,0.5413386,0.5413386,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
295,295,22,22,blind channel,blind channel,2216.603,2216.603,2.486423,2.486423,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
296,296,13,13,blind channel,blind channel,2406.479,2406.479,6.1576128,6.1576128,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
297,297,45,45,blind channel,blind channel,2287.129,2287.129,2.7155061,2.7155061,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
298,298,16,16,blind channel,blind channel,2067.781,2067.781,7.8884559,7.8884559,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
299,299,18,18,blind channel,blind channel,2259.123,2259.123,0.5380577,0.5380577,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
300,300,20,20,blind channel,blind channel,2200.567,2200.567,2.486423,2.486423,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
301,301,20,20,blind channel,blind channel,2403.444,2403.444,5.468596,5.468596,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
302,302,12,12,blind channel,blind channel,2413.479,2413.479,6.180028,6.180028,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
303,303,31,31,blind channel,blind channel,2282.923,2282.923,4.819355,4.819355,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
304,304,8,8,blind channel,blind channel,2408.979,2408.979,6.1576128,6.1576128,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
305,305,25,25,blind channel,blind channel,2388.737,2388.737,5.468596,5.468596,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
306,306,33,33,blind channel,blind channel,2296.63,2296.63,4.819355,4.819355,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
307,307,35,35,blind channel,blind channel,2259.694,2259.694,0.5380577,0.5380577,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
308,308,8,8,blind channel,blind channel,2022.825,2022.825,0.1369212,0.1369212,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
309,309,17,17,blind channel,blind channel,2186.875,2186.875,2.404345,2.404345,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
310,310,34,34,blind channel,blind channel,2325.837,2325.837,5.098629,5.098629,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
311,311,19,19,blind channel,blind channel,2243.796,2243.796,5.0827799,5.0827799,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
312,312,25,25,blind channel,blind channel,2356.701,2356.701,5.468596,5.468596,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
313,313,16,16,blind channel,blind channel,2339.086,2339.086,8.4898472,8.4898472,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
314,314,22,22,blind channel,blind channel,2372.323,2372.323,5.468596,5.468596,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
315,315,15,15,blind channel,blind channel,2374.323,2374.323,5.468596,5.468596,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
316,316,46,46,blind channel,blind channel,2311.959,2311.959,4.819355,4.819355,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
317,317,74,74,blind channel,blind channel,1983.283,1983.283,0.0436521,0.0436521,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
318,318,36,36,blind channel,blind channel,2253.123,2253.123,0.5380577,0.5380577,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
319,319,50,50,blind channel,blind channel,2273.437,2273.437,1.4197021,1.4197021,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
320,320,21,21,blind channel,blind channel,2341.787,2341.787,5.5767698,5.5767698,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
321,321,16,16,blind channel,blind channel,2079.352,2079.352,7.8884559,7.8884559,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
322,322,25,25,blind channel,blind channel,2184.582,2184.582,2.614814,2.614814,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
323,323,12,12,blind channel,blind channel,2408.979,2408.979,5.8331461,5.8331461,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
324,324,17,17,blind channel,blind channel,2171.304,2171.304,2.5257931,2.5257931,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
325,325,10,10,blind channel,blind channel,2353.572,2353.572,8.4898472,8.4898472,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
326,326,9,9,blind channel,blind channel,2245.589,2245.589,6.7072902,6.7072902,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
327,327,22,22,blind channel,blind channel,2420.5,2420.5,6.180028,6.180028,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
328,328,7,7,blind channel,blind channel,2135.578,2135.578,5.3820772,5.3820772,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
329,329,24,24,blind channel,blind channel,2232.639,2232.639,5.6753001,5.6753001,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
330,330,20,20,distributary channel,distributary channel,2244.38,2244.38,0.5380301,0.5380301,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
331,331,24,24,blind channel,blind channel,2168.89,2168.89,2.6396,2.6396,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
332,332,18,18,blind channel,blind channel,2155.611,2155.611,2.6149981,2.6149981,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
333,333,18,18,blind channel,blind channel,2382.565,2382.565,5.468596,5.468596,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
334,334,83,83,blind channel,blind channel,1970.005,1970.005,0.0436521,0.0436521,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
335,335,9,9,blind channel,blind channel,1970.919,1970.919,0.0436521,0.0436521,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
336,336,1352,1352,distributary channel,distributary channel,2264.221,2264.221,0.5438748,0.5438748,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
337,337,9,9,blind channel,blind channel,2111.537,2111.537,8.3662357,8.3662357,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
338,338,17,17,blind channel,blind channel,2435.814,2435.814,7.1722341,7.1722341,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
339,339,20,20,blind channel,blind channel,2152.611,2152.611,2.6108861,2.6108861,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
340,340,14,14,blind channel,blind channel,2093.18,2093.18,7.8884559,7.8884559,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
341,341,15,15,blind channel,blind channel,1985.955,1985.955,0.0436521,0.0436521,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
342,342,7,7,blind channel,blind channel,2000.576,2000.576,8.1284504,8.1284504,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
343,343,7,7,blind channel,blind channel,2422.894,2422.894,6.180028,6.180028,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
344,344,16,16,blind channel,blind channel,2139.798,2139.798,2.660274,2.660274,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
345,345,7,7,blind channel,blind channel,2153.478,2153.478,8.0878305,8.0878305,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
346,346,18,18,blind channel,blind channel,2121.507,2121.507,8.4856215,8.4856215,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
347,347,12,12,blind channel,blind channel,2219.603,2219.603,6.7072902,6.7072902,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
348,348,20,20,blind channel,blind channel,2450.592,2450.592,7.6842098,7.6842098,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
349,349,21,21,blind channel,blind channel,2396.793,2396.793,5.5767698,5.5767698,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
350,350,18,18,blind channel,blind channel,2137.005,2137.005,2.649437,2.649437,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
351,351,19,19,blind channel,blind channel,2096.93,2096.93,7.744472,7.744472,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
352,352,7,7,blind channel,blind channel,2216.603,2216.603,6.7072902,6.7072902,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
353,353,10,10,blind channel,blind channel,2219.518,2219.518,6.7072902,6.7072902,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
354,354,5056,5056,distributary channel,distributary channel,2238.957,2238.957,0.5380577,0.5380577,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
355,355,84,84,blind channel,blind channel,1954.02,1954.02,0.0436521,0.0436521,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
356,356,11,11,blind channel,blind channel,2457.749,2457.749,7.6842098,7.6842098,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
357,357,17,17,blind channel,blind channel,2463.285,2463.285,8.2935524,8.2935524,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
