id,cnt,chk,ein,eout,area_m2,habitat,path_med,path_min,path_max,elev_m,edge,track,restoration,zone,GagueDist,monitoring_site,TideGateImpact,StartPoint
272,,,,,17,blind channel,2186.875,,,5.936873436,0,0,,Stanwood_Camano,18646.759765625,,,
273,,,,,25,blind channel,2356.701,,,6.756091595,0,0,,Stanwood_Camano,19136.423828125,,,
274,,,,,22,blind channel,2372.323,,,3.765009403,0,0,,Stanwood_Camano,19150.837890625,,,
275,,,,,15,blind channel,2374.323,,,7.877374649,0,0,,Stanwood_Camano,19153.837890625,,,
276,,,,,74,blind channel,1983.283,,,3.840532064,0,0,,Stanwood_Camano,18417.029296875,,,
277,,,,,16,blind channel,2079.352,,,7.877374649,0,0,,Stanwood_Camano,18513.18359375,,,
278,,,,,25,blind channel,2184.582,,,6.193961143,0,0,,Stanwood_Camano,18644.345703125,,,
279,,,,,12,blind channel,2408.979,,,6.193961143,0,0,,Stanwood_Camano,19188.080078125,,,
280,,,,,17,blind channel,2171.304,,,6.193961143,0,0,,Stanwood_Camano,18631.689453125,,,
281,,,,,22,blind channel,2420.5,,,7.036238194,0,0,,Stanwood_Camano,19200.22265625,,,
282,,,,,7,blind channel,2135.578,,,7.679235458,0,0,,Stanwood_Camano,18597.291015625,,,
283,,,,,24,blind channel,2168.89,,,-0.014317365,0,0,,Stanwood_Camano,18628.861328125,,,
284,,,,,18,blind channel,2155.611,,,8.442192078,0,0,,Stanwood_Camano,18616.203125,,,
285,,,,,18,blind channel,2382.565,,,7.759571075,0,0,,Stanwood_Camano,19162.080078125,,,
286,,,,,83,blind channel,1970.005,,,-0.043998711,0,0,,Stanwood_Camano,18403.544921875,,,
287,,,,,9,blind channel,1970.919,,,6.41939497,0,0,,Stanwood_Camano,18404.373046875,,,
288,,,,,9,blind channel,2111.537,,,-0.098248899,0,0,,Stanwood_Camano,18572.421875,,,
289,,,,,17,blind channel,2435.814,,,8.030844688,0,0,,Stanwood_Camano,19215.123046875,,,
290,,,,,20,blind channel,2152.611,,,5.680233955,0,0,,Stanwood_Camano,18612.375,,,
291,,,,,14,blind channel,2093.18,,,5.859615803,0,0,,Stanwood_Camano,18527.013671875,,,
292,,,,,15,blind channel,1985.955,,,3.68425703,0,0,,Stanwood_Camano,18419.201171875,,,
293,,,,,7,blind channel,2000.576,,,3.68425703,0,0,,Stanwood_Camano,18434.615234375,,,
294,,,,,7,blind channel,2422.894,,,7.877374649,0,0,,Stanwood_Camano,19202.494140625,,,
295,,,,,16,blind channel,2139.798,,,6.193961143,0,0,,Stanwood_Camano,18599.890625,,,
296,,,,,7,blind channel,2153.478,,,8.293805122,0,0,,Stanwood_Camano,18616.01953125,,,
297,,,,,18,blind channel,2121.507,,,6.193961143,0,0,,Stanwood_Camano,18583.220703125,,,
298,,,,,20,blind channel,2450.592,,,8.397195816,0,0,,Stanwood_Camano,19229.607421875,,,
299,,,,,21,blind channel,2396.793,,,7.679235458,0,0,,Stanwood_Camano,19176.80859375,,,
300,,,,,18,blind channel,2137.005,,,6.243402004,0,0,,Stanwood_Camano,18596.0625,,,
301,,,,,19,blind channel,2096.93,,,6.193961143,0,0,,Stanwood_Camano,18557.521484375,,,
302,,,,,84,blind channel,1954.02,,,5.680233955,0,0,,Stanwood_Camano,18387.05859375,,,
303,,,,,11,blind channel,2457.749,,,6.41939497,0,0,,Stanwood_Camano,19236.6796875,,,
304,,,,,17,blind channel,2463.285,,,6.193961143,0,0,,Stanwood_Camano,19242.09375,,,
305,,,,,12,blind channel,2470.992,,,5.680233955,0,0,,Stanwood_Camano,19250.5078125,,,
306,,,,,29,blind channel,2128.434,,,6.41939497,0,0,,Stanwood_Camano,18588.404296875,,,
307,,,,,8,blind channel,2106.716,,,8.225276947,0,0,,Stanwood_Camano,18541.669921875,,,
308,,,,,16,blind channel,2106.815,,,3.671448469,0,0,,Stanwood_Camano,18568.322265625,,,
309,,,,,16,blind channel,2138.442,,,6.193961143,0,0,,Stanwood_Camano,18600.77734375,,,
310,,,,,18,blind channel,2410.864,,,8.302001953,0,0,,Stanwood_Camano,19190.87890625,,,
311,,,,,33,blind channel,2113.034,,,3.671448469,0,0,,Stanwood_Camano,18572.505859375,,,
312,,,,,7,blind channel,2485.305,,,-0.098248899,0,0,,Stanwood_Camano,19264.8203125,,,
313,,,,,7,blind channel,2475.563,,,5.680233955,0,0,,Stanwood_Camano,19254.9921875,,,
314,,,,,24,blind channel,2081.93,,,5.769926071,0,0,,Stanwood_Camano,18542.521484375,,,
315,,,,,92,blind channel,1938.035,,,6.41939497,0,0,,Stanwood_Camano,18371.57421875,,,
316,,,,,8,blind channel,2473.527,,,6.432451248,0,0,,Stanwood_Camano,19253.1640625,,,
317,,,,,33,blind channel,2098.599,,,8.385117531,0,0,,Stanwood_Camano,18558.36328125,,,
318,,,,,17,blind channel,2123.629,,,7.706163883,0,0,,Stanwood_Camano,18585.462890625,,,
319,,,,,17,blind channel,2091.279,,,6.432451248,0,0,,Stanwood_Camano,18553.078125,,,
320,,,,,11,blind channel,2425.314,,,5.769926071,0,0,,Stanwood_Camano,19205.951171875,,,
321,,,,,20,blind channel,2268.203,,,6.756091595,0,0,,Stanwood_Camano,18730.24609375,,,
322,,,,,17,blind channel,2078.123,,,7.723385334,0,0,,Stanwood_Camano,18538.8359375,,,
323,,,,,18,blind channel,2282.481,,,8.317967415,0,0,,Stanwood_Camano,18745.31640625,,,
324,,,,,21,blind channel,2066.395,,,8.143629074,0,0,,Stanwood_Camano,18526.693359375,,,
325,,,,,27,blind channel,2083.871,,,7.67517519,0,0,,Stanwood_Camano,18543.634765625,,,
326,,,,,18,blind channel,2252.632,,,3.671448469,0,0,,Stanwood_Camano,18715.173828125,,,
327,,,,,16,blind channel,2065.137,,,8.107500076,0,0,,Stanwood_Camano,18525.9375,,,
328,,,,,7,blind channel,2112.2,,,8.460064888,0,0,,Stanwood_Camano,18573.291015625,,,
329,,,,,13,blind channel,2109.507,,,3.671448469,0,0,,Stanwood_Camano,18569.806640625,,,
330,,,,,17,blind channel,2236.647,,,6.41939497,0,0,,Stanwood_Camano,18699.689453125,,,
331,,,,,15,blind channel,2152.52,,,5.533690453,0,0,,Stanwood_Camano,18613.818359375,,,
332,,,,,13,blind channel,2069.058,,,5.533690453,0,0,,Stanwood_Camano,18528.322265625,,,
333,,,,,21,blind channel,2182.969,,,-0.098248899,0,0,,Stanwood_Camano,18644.890625,,,
334,,,,,16,blind channel,2066.351,,,7.723385334,0,0,,Stanwood_Camano,18526.4921875,,,
335,,,,,18,blind channel,2168.348,,,8.357773781,0,0,,Stanwood_Camano,18629.646484375,,,
336,,,,,22,blind channel,2296.795,,,7.67517519,0,0,,Stanwood_Camano,18759.630859375,,,
337,,,,,20,blind channel,2138.156,,,5.28455019,0,0,,Stanwood_Camano,18597.748046875,,,
338,,,,,33,blind channel,2054.238,,,7.67517519,0,0,,Stanwood_Camano,18515.037109375,,,
339,,,,,12,blind channel,2222.369,,,5.28455019,0,0,,Stanwood_Camano,18684.203125,,,
340,,,,,16,blind channel,2307.659,,,3.671448469,0,0,,Stanwood_Camano,18769.701171875,,,
341,,,,,20,blind channel,2099.972,,,8.107500076,0,0,,Stanwood_Camano,18560.978515625,,,
342,,,,,7,blind channel,2288.052,,,7.93061161,0,0,,Stanwood_Camano,19068.275390625,,,
343,,,,,17,blind channel,2198.54,,,8.357773781,0,0,,Stanwood_Camano,18660.375,,,
344,,,,,11,blind channel,2202.04,,,7.470037937,0,0,,Stanwood_Camano,18664.375,,,
345,,,,,6,blind channel,2277.824,,,3.608204603,0,0,,Stanwood_Camano,19058.375,,,
346,,,,,18,blind channel,2217.455,,,8.511950493,0,0,,Stanwood_Camano,18679.375,,,
347,,,,,13,blind channel,2061.779,,,7.470037937,0,0,,Stanwood_Camano,18520.8359375,,,
348,,,,,14,blind channel,2067.865,,,6.869045734,0,0,,Stanwood_Camano,18527.8359375,,,
349,,,,,31,blind channel,2054.33,,,6.893655777,0,0,,Stanwood_Camano,18514.59375,,,
350,,,,,17,blind channel,2323.023,,,7.470037937,0,0,,Stanwood_Camano,18785.357421875,,,
351,,,,,11,blind channel,2210.404,,,5.68819952,0,0,,Stanwood_Camano,18672.6171875,,,
352,,,,,12,blind channel,2205.819,,,6.535552502,0,0,,Stanwood_Camano,18667.03125,,,
353,,,,,9,blind channel,2308.573,,,7.723385334,0,0,,Stanwood_Camano,18771.115234375,,,
354,,,,,4,blind channel,2091.522,,,8.258230209,0,0,,Stanwood_Camano,18552.736328125,,,
355,,,,,10,blind channel,2273.446,,,-0.098248899,0,0,,Stanwood_Camano,19053.9609375,,,
356,,,,,14,blind channel,2309.866,,,3.671448469,0,0,,Stanwood_Camano,18772.115234375,,,
357,,,,,18,blind channel,2122.72,,,5.28455019,0,0,,Stanwood_Camano,18583.01953125,,,
358,,,,,16,blind channel,2225.475,,,8.06816864,0,0,,Stanwood_Camano,18687.689453125,,,
359,,,,,17,blind channel,2268.703,,,6.858180523,0,0,,Stanwood_Camano,19049.1328125,,,
360,,,,,22,blind channel,2038.874,,,6.950875282,0,0,,Stanwood_Camano,18498.966796875,,,
361,,,,,19,blind channel,2107.856,,,0.101818718,0,0,,Stanwood_Camano,18568.94921875,,,
362,,,,,17,blind channel,2229.561,,,5.28455019,0,0,,Stanwood_Camano,18691.689453125,,,
363,,,,,18,blind channel,2080.8,,,3.508329391,0,0,,Stanwood_Camano,18541.564453125,,,
364,,,,,14,blind channel,2214.597,,,6.950875282,0,0,,Stanwood_Camano,18675.517578125,,,
365,,,,,20,blind channel,2083.901,,,0.101818718,0,0,,Stanwood_Camano,18544.90625,,,
366,,,,,7,blind channel,2319.437,,,7.470037937,0,0,,Stanwood_Camano,18783.185546875,,,
367,,,,,5,blind channel,2319.23,,,7.54417944,0,0,,Stanwood_Camano,18783.185546875,,,
368,,,,,15,blind channel,2323.73,,,6.535552502,0,0,,Stanwood_Camano,18785.771484375,,,
369,,,,,11,blind channel,2320.437,,,8.125236511,0,0,,Stanwood_Camano,18784.185546875,,,
370,,,,,26,blind channel,2039.637,,,5.28455019,0,0,,Stanwood_Camano,18498.693359375,,,
371,,,,,19,blind channel,2337.751,,,5.28455019,0,0,,Stanwood_Camano,18800.5,,,
372,,,,,8,blind channel,2351.115,,,6.535552502,0,0,,Stanwood_Camano,18813.15625,,,
373,,,,,8,blind channel,2339.301,,,0.108748093,0,0,,Stanwood_Camano,18801.84375,,,
374,,,,,17,blind channel,2094.164,,,7.54417944,0,0,,Stanwood_Camano,18555.048828125,,,
375,,,,,20,blind channel,2024.025,,,6.638732433,0,0,,Stanwood_Camano,18484.82421875,,,
376,,,,,15,blind channel,2255.925,,,6.463644981,0,0,,Stanwood_Camano,19036.0625,,,
377,,,,,8,blind channel,1928.455,,,0.758060396,0,0,,Stanwood_Camano,18361.201171875,,,
378,,,,,27,blind channel,2027.324,,,5.28455019,0,0,,Stanwood_Camano,18487.380859375,,,
379,,,,,18,blind channel,2239.218,,,7.118905067,0,0,,Stanwood_Camano,18700.931640625,,,
380,,,,,17,blind channel,2333.872,,,6.950875282,0,0,,Stanwood_Camano,18796.9140625,,,
381,,,,,19,blind channel,2245.046,,,6.950875282,0,0,,Stanwood_Camano,18707.173828125,,,
382,,,,,8,blind channel,2078.729,,,7.907889843,0,0,,Stanwood_Camano,18539.4921875,,,
383,,,,,16,blind channel,2069.708,,,6.080877781,0,0,,Stanwood_Camano,18530.421875,,,
384,,,,,11,blind channel,2031.738,,,6.950875282,0,0,,Stanwood_Camano,18492.208984375,,,
385,,,,,15,blind channel,2334.751,,,6.638732433,0,0,,Stanwood_Camano,18798.5,,,
386,,,,,16,blind channel,2229.632,,,7.118905067,0,0,,Stanwood_Camano,18690.759765625,,,
387,,,,,10,blind channel,2338.165,,,6.638732433,0,0,,Stanwood_Camano,18801.5,,,
388,,,,,5,blind channel,2256.239,,,7.488596916,0,0,,Stanwood_Camano,18718.66015625,,,
389,,,,,17,blind channel,2240.575,,,0.169432506,0,0,,Stanwood_Camano,19020.919921875,,,
390,,,,,3,blind channel,2061.794,,,6.638732433,0,0,,Stanwood_Camano,18521.765625,,,
391,,,,,15,blind channel,1913.556,,,8.444468498,0,0,,Stanwood_Camano,18347.302734375,,,
392,,,,,8,blind channel,2350.65,,,5.28455019,0,0,,Stanwood_Camano,18814.400390625,,,
393,,,,,13,blind channel,2253.961,,,3.473551035,0,0,,Stanwood_Camano,18716.587890625,,,
394,,,,,4,blind channel,2345.029,,,6.463644981,0,0,,Stanwood_Camano,18808.5703125,,,
395,,,,,28,blind channel,2010.403,,,7.488596916,0,0,,Stanwood_Camano,18471.41015625,,,
396,,,,,26,blind channel,2089.194,,,7.54417944,0,0,,Stanwood_Camano,18867.587890625,,,
397,,,,,29,blind channel,2012.096,,,6.638732433,0,0,,Stanwood_Camano,18471.65234375,,,
398,,,,,14,blind channel,2346.772,,,6.950875282,0,0,,Stanwood_Camano,18809.814453125,,,
399,,,,,17,blind channel,2045.344,,,6.950875282,0,0,,Stanwood_Camano,18505.521484375,,,
400,,,,,4,blind channel,2345.287,,,6.638732433,0,0,,Stanwood_Camano,18808.328125,,,
401,,,,,13,blind channel,2064.916,,,5.801671028,0,0,,Stanwood_Camano,18525.1796875,,,
402,,,,,16,blind channel,2055.223,,,6.080877781,0,0,,Stanwood_Camano,18515.9375,,,
403,,,,,15,blind channel,2056.38,,,7.54417944,0,0,,Stanwood_Camano,18516.3515625,,,
404,,,,,17,blind channel,2253.632,,,4.906092644,0,0,,Stanwood_Camano,18715.759765625,,,
405,,,,,7,blind channel,2243.532,,,5.253677368,0,0,,Stanwood_Camano,18705.24609375,,,
406,,,,,17,blind channel,1886.585,,,6.525378227,0,0,,Stanwood_Camano,18320.33203125,,,
407,,,,,18,blind channel,2224.762,,,0.218729123,0,0,,Stanwood_Camano,19005.19140625,,,
408,,,,,16,blind channel,1899.328,,,7.394966125,0,0,,Stanwood_Camano,18332.57421875,,,
409,,,,,17,blind channel,1871.635,,,6.638732433,0,0,,Stanwood_Camano,18305.08984375,,,
410,,,,,8,blind channel,2110.078,,,3.473551035,0,0,,Stanwood_Camano,18571.048828125,,,
411,,,,,7,blind channel,2267.375,,,5.253677368,0,0,,Stanwood_Camano,18729.416015625,,,
412,,,,,26,blind channel,2073.966,,,5.894749641,0,0,,Stanwood_Camano,18852.861328125,,,
413,,,,,16,blind channel,2057.658,,,3.473551035,0,0,,Stanwood_Camano,18517.421875,,,
414,,,,,40,blind channel,1997.696,,,3.473551035,0,0,,Stanwood_Camano,18456.751953125,,,
415,,,,,25,blind channel,1995.782,,,3.662714005,0,0,,Stanwood_Camano,18455.751953125,,,
416,,,,,8,blind channel,2361.843,,,6.93446064,0,0,,Stanwood_Camano,18824.884765625,,,
417,,,,,10,blind channel,2041.98,,,5.253677368,0,0,,Stanwood_Camano,18501.451171875,,,
418,,,,,7,blind channel,2056.137,,,6.638732433,0,0,,Stanwood_Camano,18515.107421875,,,
419,,,,,10,blind channel,2040.688,,,6.638732433,0,0,,Stanwood_Camano,18500.865234375,,,
420,,,,,18,blind channel,2210.155,,,3.473551035,0,0,,Stanwood_Camano,18990.291015625,,,
421,,,,,16,blind channel,2269.375,,,5.253677368,0,0,,Stanwood_Camano,18731.001953125,,,
422,,,,,16,blind channel,2073.643,,,0.147022769,0,0,,Stanwood_Camano,18534.322265625,,,
423,,,,,7,blind channel,2038.48,,,5.95507288,0,0,,Stanwood_Camano,18498.865234375,,,
424,,,,,28,blind channel,2065.688,,,6.638732433,0,0,,Stanwood_Camano,18843.7890625,,,
425,,,,,12,blind channel,2096.8,,,5.253677368,0,0,,Stanwood_Camano,18556.978515625,,,
426,,,,,12,blind channel,2037.152,,,5.253677368,0,0,,Stanwood_Camano,18496.623046875,,,
427,,,,,17,blind channel,2073.102,,,3.473551035,0,0,,Stanwood_Camano,18850.7890625,,,
428,,,,,16,blind channel,2088.8,,,5.95507288,0,0,,Stanwood_Camano,18548.564453125,,,
429,,,,,16,blind channel,2042.652,,,5.95507288,0,0,,Stanwood_Camano,18502.037109375,,,
430,,,,,36,blind channel,1983.297,,,6.66592598,0,0,,Stanwood_Camano,18442.853515625,,,
431,,,,,10,blind channel,2043.723,,,7.913648129,0,0,,Stanwood_Camano,18504.107421875,,,
432,,,,,17,blind channel,2197.17,,,5.915001392,0,0,,Stanwood_Camano,18977.392578125,,,
433,,,,,27,blind channel,1980.054,,,0.048848923,0,0,,Stanwood_Camano,18440.439453125,,,
434,,,,,29,blind channel,2050.582,,,4.878205299,0,0,,Stanwood_Camano,18828.4765625,,,
435,,,,,18,blind channel,2022.667,,,3.469669342,0,0,,Stanwood_Camano,18482.13671875,,,
436,,,,,12,blind channel,2097.578,,,7.022376537,0,0,,Stanwood_Camano,18558.048828125,,,
437,,,,,4,blind channel,2050.587,,,5.95507288,0,0,,Stanwood_Camano,18511.765625,,,
438,,,,,18,blind channel,2200.448,,,7.969302654,0,0,,Stanwood_Camano,18981.462890625,,,
439,,,,,8,blind channel,2283.36,,,5.95507288,0,0,,Stanwood_Camano,18745.48828125,,,
440,,,,,4,blind channel,2050.637,,,5.915001392,0,0,,Stanwood_Camano,18511.107421875,,,
441,,,,,15,blind channel,2029.167,,,4.878205299,0,0,,Stanwood_Camano,18488.552734375,,,
442,,,,,21,blind channel,2088.33,,,5.278040886,0,0,,Stanwood_Camano,18865.517578125,,,
443,,,,,9,blind channel,2210.219,,,0.047960114,0,0,,Stanwood_Camano,18672.0546875,,,
444,,,,,8,blind channel,2215.276,,,7.022376537,0,0,,Stanwood_Camano,18996.291015625,,,
445,,,,,15,blind channel,2189.549,,,5.915001392,0,0,,Stanwood_Camano,18969.564453125,,,
446,,,,,14,blind channel,2182.442,,,5.95507288,0,0,,Stanwood_Camano,18963.6640625,,,
447,,,,,52,blind channel,1969.14,,,7.022376537,0,0,,Stanwood_Camano,18428.197265625,,,
448,,,,,8,blind channel,2055.158,,,7.022376537,0,0,,Stanwood_Camano,18517.25,,,
449,,,,,21,blind channel,2195.441,,,3.356037855,0,0,,Stanwood_Camano,18657.568359375,,,
450,,,,,17,blind channel,1968.761,,,4.878205299,0,0,,Stanwood_Camano,18429.025390625,,,
451,,,,,16,blind channel,2111.271,,,5.915001392,0,0,,Stanwood_Camano,18571.53515625,,,
452,,,,,13,blind channel,2014.681,,,5.646422863,0,0,,Stanwood_Camano,18474.06640625,,,
453,,,,,11,blind channel,2007.767,,,5.646422863,0,0,,Stanwood_Camano,18467.23828125,,,
454,,,,,8,blind channel,2221.483,,,6.535099506,0,0,,Stanwood_Camano,18682.5390625,,,
455,,,,,21,blind channel,2100.937,,,5.95507288,0,0,,Stanwood_Camano,18878.83203125,,,
456,,,,,14,blind channel,2175.442,,,4.878205299,0,0,,Stanwood_Camano,18955.25,,,
457,,,,,11,blind channel,2003.939,,,5.915001392,0,0,,Stanwood_Camano,18463.41015625,,,
458,,,,,10,blind channel,2173.821,,,4.878205299,0,0,,Stanwood_Camano,18954.8359375,,,
459,,,,,9,blind channel,2002.732,,,5.646422863,0,0,,Stanwood_Camano,18462.41015625,,,
460,,,,,18,blind channel,1982.161,,,5.429534912,0,0,,Stanwood_Camano,18441.095703125,,,
461,,,,,17,blind channel,2039.844,,,7.022376537,0,0,,Stanwood_Camano,18501.9375,,,
462,,,,,8,blind channel,2166.843,,,5.429534912,0,0,,Stanwood_Camano,18629.072265625,,,
463,,,,,20,blind channel,2113.351,,,0.047960114,0,0,,Stanwood_Camano,18891.24609375,,,
464,,,,,15,blind channel,2150.808,,,2.895987511,0,0,,Stanwood_Camano,18612.828125,,,
465,,,,,42,blind channel,1953.326,,,5.279778004,0,0,,Stanwood_Camano,18412.8828125,,,
466,,,,,16,blind channel,2039.374,,,5.190397263,0,0,,Stanwood_Camano,18499.30859375,,,
467,,,,,15,blind channel,2136.772,,,5.170669556,0,0,,Stanwood_Camano,18599.4140625,,,
468,,,,,16,blind channel,2024.338,,,6.356853008,0,0,,Stanwood_Camano,18484.06640625,,,
469,,,,,20,blind channel,2179.542,,,2.615978479,0,0,,Stanwood_Camano,18641.669921875,,,
470,,,,,17,blind channel,2126.377,,,2.895987511,0,0,,Stanwood_Camano,18587.43359375,,,
471,,,,,16,blind channel,2008.924,,,5.267070293,0,0,,Stanwood_Camano,18469.65234375,,,
472,,,,,15,blind channel,2026.031,,,0.047960114,0,0,,Stanwood_Camano,18487.623046875,,,
473,,,,,15,blind channel,2207.291,,,9.080921173,0,0,,Stanwood_Camano,18669.0546875,,,
474,,,,,8,blind channel,2053.531,,,5.132120609,0,0,,Stanwood_Camano,18513.966796875,,,
475,,,,,16,blind channel,1994.646,,,5.190397263,0,0,,Stanwood_Camano,18454.58203125,,,
476,,,,,15,blind channel,1988.575,,,5.170669556,0,0,,Stanwood_Camano,18448.751953125,,,
477,,,,,19,blind channel,2128.286,,,0.062771954,0,0,,Stanwood_Camano,18905.97265625,,,
478,,,,,21,blind channel,2158.128,,,2.799252748,0,0,,Stanwood_Camano,18938.9375,,,
479,,,,,22,blind channel,2126.615,,,0.028165281,0,0,,Stanwood_Camano,18588.34375,,,
480,,,,,20,blind channel,1991.282,,,5.132120609,0,0,,Stanwood_Camano,18451.337890625,,,
481,,,,,46,blind channel,1937.219,,,2.733258247,0,0,,Stanwood_Camano,18396.982421875,,,
482,,,,,7,blind channel,2121.908,,,5.147373199,0,0,,Stanwood_Camano,18582.9296875,,,
483,,,,,9,blind channel,2131.358,,,2.615978479,0,0,,Stanwood_Camano,18592.0,,,
484,,,,,8,blind channel,2133.557,,,2.337865353,0,0,,Stanwood_Camano,18910.865234375,,,
485,,,,,10,blind channel,2011.303,,,5.267070293,0,0,,Stanwood_Camano,18473.30859375,,,
486,,,,,22,blind channel,2193.719,,,0.11852666,0,0,,Stanwood_Camano,18655.3984375,,,
487,,,,,12,blind channel,2005.181,,,2.748555899,0,0,,Stanwood_Camano,18466.06640625,,,
488,,,,,26,blind channel,1978.004,,,4.876844883,0,0,,Stanwood_Camano,18437.267578125,,,
489,,,,,8,blind channel,2010.596,,,2.636456013,0,0,,Stanwood_Camano,18471.48046875,,,
490,,,,,5,blind channel,2202.962,,,2.337865353,0,0,,Stanwood_Camano,18665.0546875,,,
491,,,,,15,blind channel,2165.249,,,8.128365517,0,0,,Stanwood_Camano,18626.841796875,,,
492,,,,,20,blind channel,2143.1,,,2.799252748,0,0,,Stanwood_Camano,18920.701171875,,,
493,,,,,16,blind channel,1832.958,,,4.876927376,0,0,,Stanwood_Camano,18266.705078125,,,
494,,,,,10,blind channel,2008.181,,,2.615978479,0,0,,Stanwood_Camano,18469.65234375,,,
495,,,,,14,blind channel,2020.838,,,5.267070293,0,0,,Stanwood_Camano,18481.72265625,,,
496,,,,,13,blind channel,2111.594,,,2.566111088,0,0,,Stanwood_Camano,18573.443359375,,,
497,,,,,15,blind channel,2118.458,,,1.756892681,0,0,,Stanwood_Camano,18579.1015625,,,
498,,,,,7,blind channel,2050.702,,,4.84799242,0,0,,Stanwood_Camano,18511.794921875,,,
499,,,,,19,blind channel,2142.35,,,0.028165281,0,0,,Stanwood_Camano,18922.865234375,,,
500,,,,,17,blind channel,2109.387,,,2.337865353,0,0,,Stanwood_Camano,18569.615234375,,,
501,,,,,10,blind channel,2159.178,,,4.876844883,0,0,,Stanwood_Camano,18620.18359375,,,
502,,,,,17,blind channel,2035.788,,,2.329315662,0,0,,Stanwood_Camano,18497.380859375,,,
503,,,,,16,blind channel,2159.178,,,5.267070293,0,0,,Stanwood_Camano,18620.18359375,,,
504,,,,,10,blind channel,2120.279,,,2.799252748,0,0,,Stanwood_Camano,18896.794921875,,,
505,,,,,14,blind channel,2181.491,,,2.337865353,0,0,,Stanwood_Camano,18643.083984375,,,
506,,,,,8,blind channel,1849.064,,,2.337865353,0,0,,Stanwood_Camano,18282.603515625,,,
507,,,,,21,blind channel,1962.897,,,5.267070293,0,0,,Stanwood_Camano,18422.953125,,,
508,,,,,45,blind channel,1921.027,,,4.84799242,0,0,,Stanwood_Camano,18381.083984375,,,
509,,,,,29,blind channel,2131.365,,,4.84799242,0,0,,Stanwood_Camano,18910.380859375,,,
510,,,,,13,blind channel,2118.193,,,1.756892681,0,0,,Stanwood_Camano,18894.380859375,,,
511,,,,,11,blind channel,2123.107,,,8.103237152,0,0,,Stanwood_Camano,18898.794921875,,,
512,,,,,24,blind channel,2171.749,,,4.954978466,0,0,,Stanwood_Camano,18632.841796875,,,
513,,,,,9,blind channel,2103.852,,,4.602567196,0,0,,Stanwood_Camano,18564.787109375,,,
514,,,,,17,blind channel,2102.145,,,2.329315662,0,0,,Stanwood_Camano,18562.373046875,,,
515,,,,,21,blind channel,2144.193,,,4.679098129,0,0,,Stanwood_Camano,18605.69921875,,,
516,,,,,8,blind channel,2023.338,,,-0.027023433,0,0,,Stanwood_Camano,18484.30859375,,,
517,,,,,17,blind channel,2124.365,,,5.471964836,0,0,,Stanwood_Camano,18904.380859375,,,
518,,,,,7,blind channel,2137.3,,,1.948821187,0,0,,Stanwood_Camano,18913.693359375,,,
519,,,,,20,blind channel,1947.669,,,4.679098129,0,0,,Stanwood_Camano,18407.2265625,,,
